"Time stamp","CEDETEC - CCM  - Total  (kW)"
"2018-09-17 00:00","0.0"
"2018-09-17 00:05","0.0"
"2018-09-17 00:10","0.0"
"2018-09-17 00:15","0.0"
"2018-09-17 00:20","0.0"
"2018-09-17 00:25","0.0"
"2018-09-17 00:30","0.0"
"2018-09-17 00:35","0.0"
"2018-09-17 00:40","0.0"
"2018-09-17 00:45","0.0"
"2018-09-17 00:50","0.0"
"2018-09-17 00:55","0.0"
"2018-09-17 01:00","0.0"
"2018-09-17 01:05","0.0"
"2018-09-17 01:10","0.0"
"2018-09-17 01:15","0.0"
"2018-09-17 01:20","0.0"
"2018-09-17 01:25","0.0"
"2018-09-17 01:30","0.0"
"2018-09-17 01:35","0.0"
"2018-09-17 01:40","0.0"
"2018-09-17 01:45","0.0"
"2018-09-17 01:50","0.0"
"2018-09-17 01:55","0.0"
"2018-09-17 02:00","0.0"
"2018-09-17 02:05","0.0"
"2018-09-17 02:10","0.0"
"2018-09-17 02:15","0.0"
"2018-09-17 02:20","0.0"
"2018-09-17 02:25","0.0"
"2018-09-17 02:30","0.0"
"2018-09-17 02:35","0.0"
"2018-09-17 02:40","0.0"
"2018-09-17 02:45","0.0"
"2018-09-17 02:50","0.0"
"2018-09-17 02:55","0.0"
"2018-09-17 03:00","0.0"
"2018-09-17 03:05","0.0"
"2018-09-17 03:10","0.0"
"2018-09-17 03:15","0.0"
"2018-09-17 03:20","0.0"
"2018-09-17 03:25","0.0"
"2018-09-17 03:30","0.0"
"2018-09-17 03:35","0.0"
"2018-09-17 03:40","0.0"
"2018-09-17 03:45","0.0"
"2018-09-17 03:50","0.0"
"2018-09-17 03:55","0.0"
"2018-09-17 04:00","0.0"
"2018-09-17 04:05","0.0"
"2018-09-17 04:10","0.0"
"2018-09-17 04:15","0.0"
"2018-09-17 04:20","0.0"
"2018-09-17 04:25","0.0"
"2018-09-17 04:30","0.0"
"2018-09-17 04:35","0.0"
"2018-09-17 04:40","0.0"
"2018-09-17 04:45","0.0"
"2018-09-17 04:50","0.0"
"2018-09-17 04:55","0.0"
"2018-09-17 05:00","0.0"
"2018-09-17 05:05","0.0"
"2018-09-17 05:10","0.0"
"2018-09-17 05:15","0.0"
"2018-09-17 05:20","0.0"
"2018-09-17 05:25","0.0"
"2018-09-17 05:30","0.0"
"2018-09-17 05:35","0.0"
"2018-09-17 05:40","0.0"
"2018-09-17 05:45","0.0"
"2018-09-17 05:50","0.0"
"2018-09-17 05:55","0.0"
"2018-09-17 06:00","0.0"
"2018-09-17 06:05","0.0"
"2018-09-17 06:10","0.0"
"2018-09-17 06:15","0.0"
"2018-09-17 06:20","0.0"
"2018-09-17 06:25","0.0"
"2018-09-17 06:30","0.0"
"2018-09-17 06:35","0.0"
"2018-09-17 06:40","0.0"
"2018-09-17 06:45","0.0"
"2018-09-17 06:50","0.0"
"2018-09-17 06:55","0.0"
"2018-09-17 07:00","0.0"
"2018-09-17 07:05","0.0"
"2018-09-17 07:10","0.0"
"2018-09-17 07:15","0.0"
"2018-09-17 07:20","0.0"
"2018-09-17 07:25","0.0"
"2018-09-17 07:30","0.0"
"2018-09-17 07:35","0.0"
"2018-09-17 07:40","0.0"
"2018-09-17 07:45","0.0"
"2018-09-17 07:50","0.0"
"2018-09-17 07:55","0.0"
"2018-09-17 08:00","0.0"
"2018-09-17 08:05","0.0"
"2018-09-17 08:10","0.0"
"2018-09-17 08:15","0.0"
"2018-09-17 08:20","0.0"
"2018-09-17 08:25","0.0"
"2018-09-17 08:30","0.0"
"2018-09-17 08:35","0.0"
"2018-09-17 08:40","0.0"
"2018-09-17 08:45","0.0"
"2018-09-17 08:50","0.0"
"2018-09-17 08:55","0.0"
"2018-09-17 09:00","0.0"
"2018-09-17 09:05","0.0"
"2018-09-17 09:10","0.0"
"2018-09-17 09:15","0.0"
"2018-09-17 09:20","0.0"
"2018-09-17 09:25","0.0"
"2018-09-17 09:30","0.0"
"2018-09-17 09:35","0.0"
"2018-09-17 09:40","0.0"
"2018-09-17 09:45","0.0"
"2018-09-17 09:50","0.0"
"2018-09-17 09:55","0.0"
"2018-09-17 10:00","0.0"
"2018-09-17 10:05","0.0"
"2018-09-17 10:10","0.0"
"2018-09-17 10:15","0.0"
"2018-09-17 10:20","0.0"
"2018-09-17 10:25","0.0"
"2018-09-17 10:30","0.0"
"2018-09-17 10:35","0.0"
"2018-09-17 10:40","0.0"
"2018-09-17 10:45","0.0"
"2018-09-17 10:50","0.0"
"2018-09-17 10:55","0.0"
"2018-09-17 11:00","0.0"
"2018-09-17 11:05","0.0"
"2018-09-17 11:10","0.0"
"2018-09-17 11:15","0.0"
"2018-09-17 11:20","0.0"
"2018-09-17 11:25","0.0"
"2018-09-17 11:30","0.0"
"2018-09-17 11:35","0.0"
"2018-09-17 11:40","0.0"
"2018-09-17 11:45","8.42"
"2018-09-17 11:50","22.33"
"2018-09-17 11:55","22.37"
"2018-09-17 12:00","28.6"
"2018-09-17 12:05","27.59"
"2018-09-17 12:10","26.68"
"2018-09-17 12:15","25.69"
"2018-09-17 12:20","25.0"
"2018-09-17 12:25","23.26"
"2018-09-17 12:30","23.36"
"2018-09-17 12:35","23.71"
"2018-09-17 12:40","24.61"
"2018-09-17 12:45","24.77"
"2018-09-17 12:50","25.16"
"2018-09-17 12:55","23.97"
"2018-09-17 13:00","28.34"
"2018-09-17 13:05","23.28"
"2018-09-17 13:10","26.06"
"2018-09-17 13:15","25.82"
"2018-09-17 13:20","28.37"
"2018-09-17 13:25","31.04"
"2018-09-17 13:30","27.91"
"2018-09-17 13:35","27.42"
"2018-09-17 13:40","31.5"
"2018-09-17 13:45","32.48"
"2018-09-17 13:50","29.07"
"2018-09-17 13:55","25.82"
"2018-09-17 14:00","30.42"
"2018-09-17 14:05","27.02"
"2018-09-17 14:10","27.45"
"2018-09-17 14:15","15.57"
"2018-09-17 14:20","33.4"
"2018-09-17 14:25","30.89"
"2018-09-17 14:30","30.85"
"2018-09-17 14:35","31.85"
"2018-09-17 14:40","26.89"
"2018-09-17 14:45","32.5"
"2018-09-17 14:50","33.94"
"2018-09-17 14:55","31.23"
"2018-09-17 15:00","33.08"
"2018-09-17 15:05","33.95"
"2018-09-17 15:10","28.56"
"2018-09-17 15:15","32.43"
"2018-09-17 15:20","33.16"
"2018-09-17 15:25","32.1"
"2018-09-17 15:30","29.47"
"2018-09-17 15:35","29.32"
"2018-09-17 15:40","27.7"
"2018-09-17 15:45","25.55"
"2018-09-17 15:50","23.94"
"2018-09-17 15:55","16.09"
"2018-09-17 16:00","25.94"
"2018-09-17 16:05","27.88"
"2018-09-17 16:10","26.46"
"2018-09-17 16:15","26.93"
"2018-09-17 16:20","26.84"
"2018-09-17 16:25","26.79"
"2018-09-17 16:30","24.08"
"2018-09-17 16:35","25.24"
"2018-09-17 16:40","24.89"
"2018-09-17 16:45","26.49"
"2018-09-17 16:50","27.62"
"2018-09-17 16:55","26.46"
"2018-09-17 17:00","25.72"
"2018-09-17 17:05","24.37"
"2018-09-17 17:10","12.63"
"2018-09-17 17:15","25.73"
"2018-09-17 17:20","26.11"
"2018-09-17 17:25","24.59"
"2018-09-17 17:30","27.24"
"2018-09-17 17:35","13.06"
"2018-09-17 17:40","31.48"
"2018-09-17 17:45","33.41"
"2018-09-17 17:50","34.11"
"2018-09-17 17:55","35.16"
"2018-09-17 18:00","33.05"
"2018-09-17 18:05","31.71"
"2018-09-17 18:10","20.43"
"2018-09-17 18:15","32.48"
"2018-09-17 18:20","25.71"
"2018-09-17 18:25","27.4"
"2018-09-17 18:30","30.54"
"2018-09-17 18:35","31.14"
"2018-09-17 18:40","31.29"
"2018-09-17 18:45","32.71"
"2018-09-17 18:50","31.93"
"2018-09-17 18:55","16.13"
"2018-09-17 19:00","30.96"
"2018-09-17 19:05","31.6"
"2018-09-17 19:10","26.8"
"2018-09-17 19:15","26.78"
"2018-09-17 19:20","30.1"
"2018-09-17 19:25","29.51"
"2018-09-17 19:30","29.28"
"2018-09-17 19:35","30.64"
"2018-09-17 19:40","29.59"
"2018-09-17 19:45","29.03"
"2018-09-17 19:50","30.29"
"2018-09-17 19:55","29.32"
"2018-09-17 20:00","28.79"
"2018-09-17 20:05","27.73"
"2018-09-17 20:10","28.43"
"2018-09-17 20:15","28.35"
"2018-09-17 20:20","27.98"
"2018-09-17 20:25","27.9"
"2018-09-17 20:30","28.96"
"2018-09-17 20:35","28.77"
"2018-09-17 20:40","29.59"
"2018-09-17 20:45","29.29"
"2018-09-17 20:50","28.83"
"2018-09-17 20:55","9.36"
"2018-09-17 21:00","27.87"
"2018-09-17 21:05","28.73"
"2018-09-17 21:10","28.22"
"2018-09-17 21:15","27.56"
"2018-09-17 21:20","27.84"
"2018-09-17 21:25","24.27"
"2018-09-17 21:30","13.44"
"2018-09-17 21:35","11.03"
"2018-09-17 21:40","11.09"
"2018-09-17 21:45","10.04"
"2018-09-17 21:50","9.91"
"2018-09-17 21:55","10.22"
"2018-09-17 22:00","9.8"
"2018-09-17 22:05","9.26"
"2018-09-17 22:10","8.14"
"2018-09-17 22:15","8.45"
"2018-09-17 22:20","8.28"
"2018-09-17 22:25","7.05"
"2018-09-17 22:30","6.15"
"2018-09-17 22:35","8.25"
"2018-09-17 22:40","9.16"
"2018-09-17 22:45","8.77"
"2018-09-17 22:50","8.8"
"2018-09-17 22:55","8.32"
"2018-09-17 23:00","7.54"
"2018-09-17 23:05","5.25"
"2018-09-17 23:10","5.1"
"2018-09-17 23:15","4.86"
"2018-09-17 23:20","4.59"
"2018-09-17 23:25","4.42"
"2018-09-17 23:30","4.51"
"2018-09-17 23:35","4.98"
"2018-09-17 23:40","4.78"
"2018-09-17 23:45","4.59"
"2018-09-17 23:50","4.73"
"2018-09-17 23:55","4.7"
"2018-09-18 00:00","6.56"
"2018-09-18 00:05","4.25"
"2018-09-18 00:10","4.39"
"2018-09-18 00:15","4.75"
"2018-09-18 00:20","4.66"
"2018-09-18 00:25","4.5"
"2018-09-18 00:30","4.93"
"2018-09-18 00:35","4.63"
"2018-09-18 00:40","4.92"
"2018-09-18 00:45","5.15"
"2018-09-18 00:50","4.99"
"2018-09-18 00:55","4.0"
"2018-09-18 01:00","5.18"
"2018-09-18 01:05","5.03"
"2018-09-18 01:10","5.43"
"2018-09-18 01:15","5.28"
"2018-09-18 01:20","4.79"
"2018-09-18 01:25","4.51"
"2018-09-18 01:30","5.45"
"2018-09-18 01:35","4.9"
"2018-09-18 01:40","5.31"
"2018-09-18 01:45","4.5"
"2018-09-18 01:50","4.64"
"2018-09-18 01:55","4.67"
"2018-09-18 02:00","4.42"
"2018-09-18 02:05","4.58"
"2018-09-18 02:10","4.34"
"2018-09-18 02:15","4.97"
"2018-09-18 02:20","4.87"
"2018-09-18 02:25","4.53"
"2018-09-18 02:30","4.61"
"2018-09-18 02:35","4.58"
"2018-09-18 02:40","4.98"
"2018-09-18 02:45","5.39"
"2018-09-18 02:50","4.23"
"2018-09-18 02:55","4.65"
"2018-09-18 03:00","4.61"
"2018-09-18 03:05","4.71"
"2018-09-18 03:10","4.52"
"2018-09-18 03:15","5.93"
"2018-09-18 03:20","5.35"
"2018-09-18 03:25","5.26"
"2018-09-18 03:30","6.11"
"2018-09-18 03:35","7.23"
"2018-09-18 03:40","4.95"
"2018-09-18 03:45","4.79"
"2018-09-18 03:50","5.01"
"2018-09-18 03:55","4.56"
"2018-09-18 04:00","4.47"
"2018-09-18 04:05","4.51"
"2018-09-18 04:10","4.56"
"2018-09-18 04:15","5.18"
"2018-09-18 04:20","4.74"
"2018-09-18 04:25","4.73"
"2018-09-18 04:30","4.7"
"2018-09-18 04:35","4.94"
"2018-09-18 04:40","4.41"
"2018-09-18 04:45","5.02"
"2018-09-18 04:50","5.89"
"2018-09-18 04:55","7.88"
"2018-09-18 05:00","8.8"
"2018-09-18 05:05","7.99"
"2018-09-18 05:10","7.71"
"2018-09-18 05:15","8.28"
"2018-09-18 05:20","8.43"
"2018-09-18 05:25","8.17"
"2018-09-18 05:30","8.16"
"2018-09-18 05:35","7.76"
"2018-09-18 05:40","7.95"
"2018-09-18 05:45","9.29"
"2018-09-18 05:50","8.76"
"2018-09-18 05:55","8.41"
"2018-09-18 06:00","8.97"
"2018-09-18 06:05","8.03"
"2018-09-18 06:10","8.66"
"2018-09-18 06:15","8.29"
"2018-09-18 06:20","8.76"
"2018-09-18 06:25","7.95"
"2018-09-18 06:30","8.16"
"2018-09-18 06:35","10.16"
"2018-09-18 06:40","7.82"
"2018-09-18 06:45","9.2"
"2018-09-18 06:50","11.51"
"2018-09-18 06:55","10.44"
"2018-09-18 07:00","8.46"
"2018-09-18 07:05","8.44"
"2018-09-18 07:10","24.05"
"2018-09-18 07:15","29.82"
"2018-09-18 07:20","29.27"
"2018-09-18 07:25","29.02"
"2018-09-18 07:30","27.71"
"2018-09-18 07:35","27.99"
"2018-09-18 07:40","27.51"
"2018-09-18 07:45","28.14"
"2018-09-18 07:50","27.07"
"2018-09-18 07:55","27.87"
"2018-09-18 08:00","27.01"
"2018-09-18 08:05","26.72"
"2018-09-18 08:10","27.8"
"2018-09-18 08:15","29.19"
"2018-09-18 08:20","27.11"
"2018-09-18 08:25","27.36"
"2018-09-18 08:30","26.64"
"2018-09-18 08:35","26.83"
"2018-09-18 08:40","27.96"
"2018-09-18 08:45","26.73"
"2018-09-18 08:50","26.65"
"2018-09-18 08:55","26.59"
"2018-09-18 09:00","27.89"
"2018-09-18 09:05","29.67"
"2018-09-18 09:10","28.41"
"2018-09-18 09:15","28.32"
"2018-09-18 09:20","29.35"
"2018-09-18 09:25","29.42"
"2018-09-18 09:30","19.38"
"2018-09-18 09:35","29.89"
"2018-09-18 09:40","28.59"
"2018-09-18 09:45","27.94"
"2018-09-18 09:50","30.83"
"2018-09-18 09:55","32.12"
"2018-09-18 10:00","31.22"
"2018-09-18 10:05","29.89"
"2018-09-18 10:10","30.96"
"2018-09-18 10:15","32.57"
"2018-09-18 10:20","31.58"
"2018-09-18 10:25","31.09"
"2018-09-18 10:30","32.13"
"2018-09-18 10:35","33.94"
"2018-09-18 10:40","31.81"
"2018-09-18 10:45","31.59"
"2018-09-18 10:50","32.77"
"2018-09-18 10:55","32.65"
"2018-09-18 11:00","34.06"
"2018-09-18 11:05","33.5"
"2018-09-18 11:10","36.46"
"2018-09-18 11:15","33.71"
"2018-09-18 11:20","35.76"
"2018-09-18 11:25","32.92"
"2018-09-18 11:30","31.67"
"2018-09-18 11:35","33.46"
"2018-09-18 11:40","31.43"
"2018-09-18 11:45","30.75"
"2018-09-18 11:50","32.22"
"2018-09-18 11:55","33.77"
"2018-09-18 12:00","32.12"
"2018-09-18 12:05","33.64"
"2018-09-18 12:10","30.69"
"2018-09-18 12:15","31.57"
"2018-09-18 12:20","32.19"
"2018-09-18 12:25","32.46"
"2018-09-18 12:30","33.01"
"2018-09-18 12:35","10.55"
"2018-09-18 12:40","30.66"
"2018-09-18 12:45","29.12"
"2018-09-18 12:50","30.65"
"2018-09-18 12:55","30.1"
"2018-09-18 13:00","15.92"
"2018-09-18 13:05","36.9"
"2018-09-18 13:10","35.52"
"2018-09-18 13:15","34.07"
"2018-09-18 13:20","32.35"
"2018-09-18 13:25","32.62"
"2018-09-18 13:30","32.39"
"2018-09-18 13:35","32.04"
"2018-09-18 13:40","31.27"
"2018-09-18 13:45","15.07"
"2018-09-18 13:50","33.12"
"2018-09-18 13:55","33.39"
"2018-09-18 14:00","31.83"
"2018-09-18 14:05","32.02"
"2018-09-18 14:10","33.51"
"2018-09-18 14:15","27.17"
"2018-09-18 14:20","32.62"
"2018-09-18 14:25","31.34"
"2018-09-18 14:30","32.87"
"2018-09-18 14:35","33.01"
"2018-09-18 14:40","34.0"
"2018-09-18 14:45","32.33"
"2018-09-18 14:50","32.48"
"2018-09-18 14:55","32.82"
"2018-09-18 15:00","32.85"
"2018-09-18 15:05","31.89"
"2018-09-18 15:10","32.31"
"2018-09-18 15:15","32.33"
"2018-09-18 15:20","32.34"
"2018-09-18 15:25","31.6"
"2018-09-18 15:30","31.3"
"2018-09-18 15:35","31.05"
"2018-09-18 15:40","30.86"
"2018-09-18 15:45","31.05"
"2018-09-18 15:50","30.73"
"2018-09-18 15:55","32.25"
"2018-09-18 16:00","30.98"
"2018-09-18 16:05","31.9"
"2018-09-18 16:10","24.34"
"2018-09-18 16:15","28.89"
"2018-09-18 16:20","34.57"
"2018-09-18 16:25","33.19"
"2018-09-18 16:30","33.02"
"2018-09-18 16:35","35.59"
"2018-09-18 16:40","30.14"
"2018-09-18 16:45","30.59"
"2018-09-18 16:50","30.14"
"2018-09-18 16:55","30.38"
"2018-09-18 17:00","33.05"
"2018-09-18 17:05","31.71"
"2018-09-18 17:10","32.17"
"2018-09-18 17:15","11.55"
"2018-09-18 17:20","34.24"
"2018-09-18 17:25","33.33"
"2018-09-18 17:30","31.53"
"2018-09-18 17:35","33.17"
"2018-09-18 17:40","33.62"
"2018-09-18 17:45","31.6"
"2018-09-18 17:50","33.96"
"2018-09-18 17:55","33.45"
"2018-09-18 18:00","33.04"
"2018-09-18 18:05","19.97"
"2018-09-18 18:10","33.62"
"2018-09-18 18:15","35.03"
"2018-09-18 18:20","34.29"
"2018-09-18 18:25","33.27"
"2018-09-18 18:30","32.96"
"2018-09-18 18:35","33.73"
"2018-09-18 18:40","31.69"
"2018-09-18 18:45","30.59"
"2018-09-18 18:50","29.34"
"2018-09-18 18:55","28.28"
"2018-09-18 19:00","29.54"
"2018-09-18 19:05","30.68"
"2018-09-18 19:10","31.88"
"2018-09-18 19:15","31.65"
"2018-09-18 19:20","31.62"
"2018-09-18 19:25","32.07"
"2018-09-18 19:30","33.23"
"2018-09-18 19:35","31.73"
"2018-09-18 19:40","30.93"
"2018-09-18 19:45","30.8"
"2018-09-18 19:50","21.4"
"2018-09-18 19:55","29.05"
"2018-09-18 20:00","30.01"
"2018-09-18 20:05","31.44"
"2018-09-18 20:10","31.11"
"2018-09-18 20:15","30.4"
"2018-09-18 20:20","31.96"
"2018-09-18 20:25","30.84"
"2018-09-18 20:30","30.67"
"2018-09-18 20:35","29.23"
"2018-09-18 20:40","27.12"
"2018-09-18 20:45","29.72"
"2018-09-18 20:50","29.18"
"2018-09-18 20:55","30.01"
"2018-09-18 21:00","29.61"
"2018-09-18 21:05","24.75"
"2018-09-18 21:10","12.33"
"2018-09-18 21:15","28.6"
"2018-09-18 21:20","28.47"
"2018-09-18 21:25","27.54"
"2018-09-18 21:30","16.94"
"2018-09-18 21:35","11.67"
"2018-09-18 21:40","10.38"
"2018-09-18 21:45","8.55"
"2018-09-18 21:50","8.64"
"2018-09-18 21:55","7.66"
"2018-09-18 22:00","7.84"
"2018-09-18 22:05","7.66"
"2018-09-18 22:10","7.5"
"2018-09-18 22:15","7.67"
"2018-09-18 22:20","8.87"
"2018-09-18 22:25","6.9"
"2018-09-18 22:30","7.37"
"2018-09-18 22:35","7.32"
"2018-09-18 22:40","7.94"
"2018-09-18 22:45","7.79"
"2018-09-18 22:50","7.84"
"2018-09-18 22:55","7.28"
"2018-09-18 23:00","7.41"
"2018-09-18 23:05","7.55"
"2018-09-18 23:10","7.58"
"2018-09-18 23:15","7.64"
"2018-09-18 23:20","7.22"
"2018-09-18 23:25","8.54"
"2018-09-18 23:30","7.5"
"2018-09-18 23:35","7.08"
"2018-09-18 23:40","8.0"
"2018-09-18 23:45","6.8"
"2018-09-18 23:50","7.3"
"2018-09-18 23:55","7.8"
"2018-09-19 00:00","7.46"
"2018-09-19 00:05","7.33"
"2018-09-19 00:10","8.0"
"2018-09-19 00:15","6.47"
"2018-09-19 00:20","7.5"
"2018-09-19 00:25","7.55"
"2018-09-19 00:30","7.53"
"2018-09-19 00:35","7.5"
"2018-09-19 00:40","7.66"
"2018-09-19 00:45","7.1"
"2018-09-19 00:50","7.44"
"2018-09-19 00:55","8.18"
"2018-09-19 01:00","7.48"
"2018-09-19 01:05","7.69"
"2018-09-19 01:10","7.27"
"2018-09-19 01:15","7.24"
"2018-09-19 01:20","7.71"
"2018-09-19 01:25","7.37"
"2018-09-19 01:30","7.88"
"2018-09-19 01:35","7.55"
"2018-09-19 01:40","7.82"
"2018-09-19 01:45","7.12"
"2018-09-19 01:50","7.35"
"2018-09-19 01:55","7.38"
"2018-09-19 02:00","8.49"
"2018-09-19 02:05","7.64"
"2018-09-19 02:10","7.25"
"2018-09-19 02:15","7.03"
"2018-09-19 02:20","7.28"
"2018-09-19 02:25","7.99"
"2018-09-19 02:30","8.21"
"2018-09-19 02:35","7.2"
"2018-09-19 02:40","7.14"
"2018-09-19 02:45","7.6"
"2018-09-19 02:50","7.63"
"2018-09-19 02:55","7.45"
"2018-09-19 03:00","7.66"
"2018-09-19 03:05","7.45"
"2018-09-19 03:10","7.78"
"2018-09-19 03:15","7.14"
"2018-09-19 03:20","7.46"
"2018-09-19 03:25","7.49"
"2018-09-19 03:30","7.62"
"2018-09-19 03:35","8.2"
"2018-09-19 03:40","7.08"
"2018-09-19 03:45","7.05"
"2018-09-19 03:50","7.23"
"2018-09-19 03:55","8.18"
"2018-09-19 04:00","7.62"
"2018-09-19 04:05","7.62"
"2018-09-19 04:10","7.13"
"2018-09-19 04:15","7.24"
"2018-09-19 04:20","7.94"
"2018-09-19 04:25","7.55"
"2018-09-19 04:30","7.37"
"2018-09-19 04:35","7.58"
"2018-09-19 04:40","7.53"
"2018-09-19 04:45","7.85"
"2018-09-19 04:50","7.22"
"2018-09-19 04:55","7.67"
"2018-09-19 05:00","7.4"
"2018-09-19 05:05","7.78"
"2018-09-19 05:10","7.0"
"2018-09-19 05:15","7.48"
"2018-09-19 05:20","7.4"
"2018-09-19 05:25","7.74"
"2018-09-19 05:30","7.53"
"2018-09-19 05:35","7.47"
"2018-09-19 05:40","7.53"
"2018-09-19 05:45","7.43"
"2018-09-19 05:50","7.3"
"2018-09-19 05:55","8.1"
"2018-09-19 06:00","6.99"
"2018-09-19 06:05","7.21"
"2018-09-19 06:10","7.88"
"2018-09-19 06:15","7.47"
"2018-09-19 06:20","7.59"
"2018-09-19 06:25","7.66"
"2018-09-19 06:30","7.34"
"2018-09-19 06:35","7.0"
"2018-09-19 06:40","9.8"
"2018-09-19 06:45","9.14"
"2018-09-19 06:50","6.7"
"2018-09-19 06:55","7.87"
"2018-09-19 07:00","7.45"
"2018-09-19 07:05","7.83"
"2018-09-19 07:10","8.01"
"2018-09-19 07:15","6.89"
"2018-09-19 07:20","7.42"
"2018-09-19 07:25","8.09"
"2018-09-19 07:30","7.18"
"2018-09-19 07:35","6.97"
"2018-09-19 07:40","7.44"
"2018-09-19 07:45","7.09"
"2018-09-19 07:50","7.31"
"2018-09-19 07:55","7.81"
"2018-09-19 08:00","6.71"
